Seq_number	Barcode	New_name	Location	Year	ext_rep	tech_rep	Sample_Control	Control_Type	ST_ID	Date_extracted	Batch	Volume_mL	Notes	Cst_Cnt	Cruise_ID	Cruise	Cruz_Sta	DbSta_ID	Cast_ID	Sta_ID	Quarter	Sta_Code	Distance	Date	Julian_Date	Julian_Day	Time	Lat_Dec	Lat_Deg	Lat_Min	Lat_Hem	Lon_Dec	Lon_Deg	Lon_Min	Lon_Hem	Rpt_Line	Ac_Line	Rpt_Sta	Ac_Sta	Bottom_D	Secchi	ForelU	Ship_Name	Ship_Code	Data_Type	Order_Occ	Event_Num	Cruz_Leg	Orig_Sta_ID	Data_Or	Cruz_Num	IntChl	IntC14	Inc_Str	Inc_End	PST_LAN	Civil_T	TimeZone	Wave_Dir	Wave_Ht	Wave_Prd	Wind_Dir	Wind_Spd	Barometer	Dry_T	Wet_T	Wea	Cloud_Typ	Cloud_Amt	Visibility	SS_T	SS_Salinity	SS_O2	SS_O2_sat	SS_silicate	SS_PO4	SS_NO3	SS_NO2	SS_NH4	SS_CHLa	SS_Phaeo	SS_DIC1	SS_TA1	SS_LightP	SS_pH1	max_100_T	max_100_Salinity	max_100_O2	max_100_O2_sat	max_100_silicate	max_100_PO4	max_100_NO3	max_100_NO2	max_100_NH4	max_100_CHLa	max_100_Phaeo	max_100_DIC1	max_100_TA1	max_100_LightP	max_100_pH1	min_100_T	min_100_Salinity	min_100_O2	min_100_O2_sat	min_100_silicate	min_100_PO4	min_100_NO3	min_100_NO2	min_100_NH4	min_100_CHLa	min_100_Phaeo	min_100_DIC1	min_100_TA1	min_100_LightP	min_100_pH1	mean_100_T	mean_100_Salinity	mean_100_O2	mean_100_O2_sat	mean_100_silicate	mean_100_PO4	mean_100_NO3	mean_100_NO2	mean_100_NH4	mean_100_CHLa	mean_100_Phaeo	mean_100_DIC1	mean_100_TA1	mean_100_LightP	mean_100_pH1	D100_T	D100_Salinity	D100_O2	D100_O2_sat	D100_silicate	D100_PO4	D100_NO3	D100_NO2	D100_NH4	D100_CHLa	D100_Phaeo	D100_DIC1	D100_TA1	D100_LightP	D100_pH1
Seb.Rep.1.long.13.S11	Sebastes	Sebastes_2000_4_80_60_1_1	2000_4_80_60	2000	1	1	Sample	NA	0004_80_60	6/26/19	4	125	low_normal	29458	2000-04-07-C-31JD	200004	2.00E+13	8000600	20-0004JD-MX-110-2121-08000600	080.0 060.0	2	ST	-38.75	4/19/00	36635	110	12/30/1899 21:21:00	34.148333	34	8.9	N	-121.156666	-121	9.4	W	80	80	60	60.1	2220	14	NA	RV DAVID STARR JORDAN	31JD	MX	54	532	NA	80   60	3101	4	92.3	NA					NA	32	3	8	32	12	1022.1	15.8	13.8	1	0	1	8	14.24	33.369	6.09	104.4	2.9	0.4	1.1	0.04	NA	0.56	0.12	NA	NA	NA	NA	14.24	33.945	6.12	104.4	30.9	2.04	25.6	0.28	NA	2.66	1.02	NA	NA	NA	NA	9.53	33.369	2.59	40.3	2.9	0.4	1.1	0.04	NA	0.21	0.12	NA	NA	NA	NA	11.76090909	33.63618182	4.620909091	76.18181818	14.62727273	1.177272727	12.72727273	0.161818182	NA	0.898181818	0.576363636	NA	NA	NA	NA	9.33	33.952	2.52	39	31.6	2.07	26.4	0.2	NA	0.17	0.6	NA	NA	NA	NA
Seb.Rep.2.a.13.S105	Sebastes	Sebastes_2000_4_80_60_1_2	2000_4_80_60	2000	1	2	Sample	NA	0004_80_60	6/26/19	4	125	low_normal	29458	2000-04-07-C-31JD	200004	2.00E+13	8000600	20-0004JD-MX-110-2121-08000600	080.0 060.0	2	ST	-38.75	4/19/00	36635	110	12/30/1899 21:21:00	34.148333	34	8.9	N	-121.156666	-121	9.4	W	80	80	60	60.1	2220	14	NA	RV DAVID STARR JORDAN	31JD	MX	54	532	NA	80   60	3101	4	92.3	NA					NA	32	3	8	32	12	1022.1	15.8	13.8	1	0	1	8	14.24	33.369	6.09	104.4	2.9	0.4	1.1	0.04	NA	0.56	0.12	NA	NA	NA	NA	14.24	33.945	6.12	104.4	30.9	2.04	25.6	0.28	NA	2.66	1.02	NA	NA	NA	NA	9.53	33.369	2.59	40.3	2.9	0.4	1.1	0.04	NA	0.21	0.12	NA	NA	NA	NA	11.76090909	33.63618182	4.620909091	76.18181818	14.62727273	1.177272727	12.72727273	0.161818182	NA	0.898181818	0.576363636	NA	NA	NA	NA	9.33	33.952	2.52	39	31.6	2.07	26.4	0.2	NA	0.17	0.6	NA	NA	NA	NA
Seb.Rep.3.a.13.S199	Sebastes	Sebastes_2000_4_80_60_1_3	2000_4_80_60	2000	1	3	Sample	NA	0004_80_60	6/26/19	4	125	low_normal	29458	2000-04-07-C-31JD	200004	2.00E+13	8000600	20-0004JD-MX-110-2121-08000600	080.0 060.0	2	ST	-38.75	4/19/00	36635	110	12/30/1899 21:21:00	34.148333	34	8.9	N	-121.156666	-121	9.4	W	80	80	60	60.1	2220	14	NA	RV DAVID STARR JORDAN	31JD	MX	54	532	NA	80   60	3101	4	92.3	NA					NA	32	3	8	32	12	1022.1	15.8	13.8	1	0	1	8	14.24	33.369	6.09	104.4	2.9	0.4	1.1	0.04	NA	0.56	0.12	NA	NA	NA	NA	14.24	33.945	6.12	104.4	30.9	2.04	25.6	0.28	NA	2.66	1.02	NA	NA	NA	NA	9.53	33.369	2.59	40.3	2.9	0.4	1.1	0.04	NA	0.21	0.12	NA	NA	NA	NA	11.76090909	33.63618182	4.620909091	76.18181818	14.62727273	1.177272727	12.72727273	0.161818182	NA	0.898181818	0.576363636	NA	NA	NA	NA	9.33	33.952	2.52	39	31.6	2.07	26.4	0.2	NA	0.17	0.6	NA	NA	NA	NA
Seb.Rep.1.long.14.S12	Sebastes	Sebastes_2000_4_86.7_50_1_1	2000_4_86.7_50	2000	1	1	Sample	NA	0004_86.7_50	6/26/19	4	125	low_normal	29437	2000-04-07-C-31JD	200004	2.00E+13	8670500	20-0004JD-MX-106-0223-08670500	086.7 050.0	2	ST	-71.17	4/15/00	36631	106	12/30/1899 02:23:00	33.323333	33	19.4	N	-119.666666	-119	40	W	86.7	86.7	50	50	84	NA	NA	RV DAVID STARR JORDAN	31JD	MX	33	322	NA	87   50	3101	4	67.8	NA					NA	29	2	9	28	14	1014.9	14.5	12.3	1	6	3	7	12.8	33.696	5.97	99.5	8.2	0.81	7.9	0.13	NA	2.71	1.09	NA	NA	NA	NA	12.8	33.884	5.97	99.5	28	1.92	24.4	0.22	NA	2.71	1.09	NA	NA	NA	NA	9.65	33.696	2.86	44.6	8.2	0.81	7.9	0.13	NA	0.09	0.32	NA	NA	NA	NA	10.72571429	33.77085714	3.941428571	64.9	19.51428571	1.531428571	18.18571429	0.19	NA	0.854285714	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seb.Rep.2.a.14.S106	Sebastes	Sebastes_2000_4_86.7_50_1_2	2000_4_86.7_50	2000	1	2	Sample	NA	0004_86.7_50	6/26/19	4	125	low_normal	29437	2000-04-07-C-31JD	200004	2.00E+13	8670500	20-0004JD-MX-106-0223-08670500	086.7 050.0	2	ST	-71.17	4/15/00	36631	106	12/30/1899 02:23:00	33.323333	33	19.4	N	-119.666666	-119	40	W	86.7	86.7	50	50	84	NA	NA	RV DAVID STARR JORDAN	31JD	MX	33	322	NA	87   50	3101	4	67.8	NA					NA	29	2	9	28	14	1014.9	14.5	12.3	1	6	3	7	12.8	33.696	5.97	99.5	8.2	0.81	7.9	0.13	NA	2.71	1.09	NA	NA	NA	NA	12.8	33.884	5.97	99.5	28	1.92	24.4	0.22	NA	2.71	1.09	NA	NA	NA	NA	9.65	33.696	2.86	44.6	8.2	0.81	7.9	0.13	NA	0.09	0.32	NA	NA	NA	NA	10.72571429	33.77085714	3.941428571	64.9	19.51428571	1.531428571	18.18571429	0.19	NA	0.854285714	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seb.Rep.3.a.14.S200	Sebastes	Sebastes_2000_4_86.7_50_1_3	2000_4_86.7_50	2000	1	3	Sample	NA	0004_86.7_50	6/26/19	4	125	low_normal	29437	2000-04-07-C-31JD	200004	2.00E+13	8670500	20-0004JD-MX-106-0223-08670500	086.7 050.0	2	ST	-71.17	4/15/00	36631	106	12/30/1899 02:23:00	33.323333	33	19.4	N	-119.666666	-119	40	W	86.7	86.7	50	50	84	NA	NA	RV DAVID STARR JORDAN	31JD	MX	33	322	NA	87   50	3101	4	67.8	NA					NA	29	2	9	28	14	1014.9	14.5	12.3	1	6	3	7	12.8	33.696	5.97	99.5	8.2	0.81	7.9	0.13	NA	2.71	1.09	NA	NA	NA	NA	12.8	33.884	5.97	99.5	28	1.92	24.4	0.22	NA	2.71	1.09	NA	NA	NA	NA	9.65	33.696	2.86	44.6	8.2	0.81	7.9	0.13	NA	0.09	0.32	NA	NA	NA	NA	10.72571429	33.77085714	3.941428571	64.9	19.51428571	1.531428571	18.18571429	0.19	NA	0.854285714	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Seb.Rep.1.long.15.S13	Sebastes	Sebastes_2000_4_93.3_30_1_1	2000_4_93.3_30	2000	1	1	Sample	NA	0004_93.3_30	6/26/19	4	125	low_normal	29407	2000-04-07-C-31JD	200004	2.00E+13	9330300	20-0004JD-MX-099-0341-09330300	093.3 030.0	2	ST	-15.11	4/8/00	36624	99	12/30/1899 03:41:00	32.846666	32	50.8	N	-117.538333	-117	32.3	W	93.3	93.3	30	30.1	859	NA	NA	RV DAVID STARR JORDAN	31JD	MX	3	22	NA	93   30	3101	4	29.8	NA					NA	NA	NA	NA	30	9	1018.7	15.4	13.5	NA	NA	NA	NA	15.71	33.555	6.09	107.6	2.4	0.28	0	0	NA	0.23	0.06	NA	NA	NA	NA	15.71	33.825	6.3	109.5	23.1	1.75	22.1	0.42	NA	0.85	0.34	NA	NA	NA	NA	10.08	33.548	3.15	49.6	2.4	0.28	0	0	NA	0.04	0.06	NA	NA	NA	NA	12.54	33.6359	4.71	78.82	11.64	1.008	10.71	0.154	NA	0.313	0.165	NA	NA	NA	NA	9.71	33.911	2.91	45.4	26.2	1.87	24	0.02	NA	0.01	0.06	NA	NA	NA	NA
Seb.Rep.2.a.15.S107	Sebastes	Sebastes_2000_4_93.3_30_1_2	2000_4_93.3_30	2000	1	2	Sample	NA	0004_93.3_30	6/26/19	4	125	low_normal	29407	2000-04-07-C-31JD	200004	2.00E+13	9330300	20-0004JD-MX-099-0341-09330300	093.3 030.0	2	ST	-15.11	4/8/00	36624	99	12/30/1899 03:41:00	32.846666	32	50.8	N	-117.538333	-117	32.3	W	93.3	93.3	30	30.1	859	NA	NA	RV DAVID STARR JORDAN	31JD	MX	3	22	NA	93   30	3101	4	29.8	NA					NA	NA	NA	NA	30	9	1018.7	15.4	13.5	NA	NA	NA	NA	15.71	33.555	6.09	107.6	2.4	0.28	0	0	NA	0.23	0.06	NA	NA	NA	NA	15.71	33.825	6.3	109.5	23.1	1.75	22.1	0.42	NA	0.85	0.34	NA	NA	NA	NA	10.08	33.548	3.15	49.6	2.4	0.28	0	0	NA	0.04	0.06	NA	NA	NA	NA	12.54	33.6359	4.71	78.82	11.64	1.008	10.71	0.154	NA	0.313	0.165	NA	NA	NA	NA	9.71	33.911	2.91	45.4	26.2	1.87	24	0.02	NA	0.01	0.06	NA	NA	NA	NA
Seb.Rep.3.a.15.S201	Sebastes	Sebastes_2000_4_93.3_30_1_3	2000_4_93.3_30	2000	1	3	Sample	NA	0004_93.3_30	6/26/19	4	125	low_normal	29407	2000-04-07-C-31JD	200004	2.00E+13	9330300	20-0004JD-MX-099-0341-09330300	093.3 030.0	2	ST	-15.11	4/8/00	36624	99	12/30/1899 03:41:00	32.846666	32	50.8	N	-117.538333	-117	32.3	W	93.3	93.3	30	30.1	859	NA	NA	RV DAVID STARR JORDAN	31JD	MX	3	22	NA	93   30	3101	4	29.8	NA					NA	NA	NA	NA	30	9	1018.7	15.4	13.5	NA	NA	NA	NA	15.71	33.555	6.09	107.6	2.4	0.28	0	0	NA	0.23	0.06	NA	NA	NA	NA	15.71	33.825	6.3	109.5	23.1	1.75	22.1	0.42	NA	0.85	0.34	NA	NA	NA	NA	10.08	33.548	3.15	49.6	2.4	0.28	0	0	NA	0.04	0.06	NA	NA	NA	NA	12.54	33.6359	4.71	78.82	11.64	1.008	10.71	0.154	NA	0.313	0.165	NA	NA	NA	NA	9.71	33.911	2.91	45.4	26.2	1.87	24	0.02	NA	0.01	0.06	NA	NA	NA	NA
Seb.Rep.1.long.16.S14	Sebastes	Sebastes_2000_4_93.3_60_1_1	2000_4_93.3_60	2000	1	1	Sample	NA	0004_93.3_60	6/26/19	4	125	low_normal	29413	2000-04-07-C-31JD	200004	2.00E+13	9330600	20-0004JD-MX-100-0612-09330600	093.3 060.0	2	ST	-134.08	4/9/00	36625	100	12/30/1899 06:12:00	31.85	31	51	N	-119.568333	-119	34.1	W	93.3	93.3	60	59.9	1870	NA	NA	RV DAVID STARR JORDAN	31JD	MX	9	82	NA	93   60	3101	4	39.2	NA					NA	NA	NA	NA	32	16	1019	14.1	12.4	NA	NA	NA	NA	14.95	33.405	5.91	102.8	2.3	0.32	0	0	NA	0.18	0.03	NA	NA	NA	NA	14.95	33.431	6.08	104	8.1	0.92	9.2	0.16	NA	0.56	0.4	NA	NA	NA	NA	11.7	33.374	5.12	83.2	1.7	0.32	0	0	NA	0.18	0.03	NA	NA	NA	NA	14.13727273	33.40309091	5.88	100.6636364	2.872727273	0.409090909	1.236363636	0.027272727	NA	0.340909091	0.146363636	NA	NA	NA	NA	11.37	33.452	4.93	79.6	9.7	1.03	11	0.1	NA	0.2	0.24	NA	NA	NA	NA
Seb.Rep.2.a.16.S108	Sebastes	Sebastes_2000_4_93.3_60_1_2	2000_4_93.3_60	2000	1	2	Sample	NA	0004_93.3_60	6/26/19	4	125	low_normal	29413	2000-04-07-C-31JD	200004	2.00E+13	9330600	20-0004JD-MX-100-0612-09330600	093.3 060.0	2	ST	-134.08	4/9/00	36625	100	12/30/1899 06:12:00	31.85	31	51	N	-119.568333	-119	34.1	W	93.3	93.3	60	59.9	1870	NA	NA	RV DAVID STARR JORDAN	31JD	MX	9	82	NA	93   60	3101	4	39.2	NA					NA	NA	NA	NA	32	16	1019	14.1	12.4	NA	NA	NA	NA	14.95	33.405	5.91	102.8	2.3	0.32	0	0	NA	0.18	0.03	NA	NA	NA	NA	14.95	33.431	6.08	104	8.1	0.92	9.2	0.16	NA	0.56	0.4	NA	NA	NA	NA	11.7	33.374	5.12	83.2	1.7	0.32	0	0	NA	0.18	0.03	NA	NA	NA	NA	14.13727273	33.40309091	5.88	100.6636364	2.872727273	0.409090909	1.236363636	0.027272727	NA	0.340909091	0.146363636	NA	NA	NA	NA	11.37	33.452	4.93	79.6	9.7	1.03	11	0.1	NA	0.2	0.24	NA	NA	NA	NA
Seb.Rep.3.a.16.S202	Sebastes	Sebastes_2000_4_93.3_60_1_3	2000_4_93.3_60	2000	1	3	Sample	NA	0004_93.3_60	6/26/19	4	125	low_normal	29413	2000-04-07-C-31JD	200004	2.00E+13	9330600	20-0004JD-MX-100-0612-09330600	093.3 060.0	2	ST	-134.08	4/9/00	36625	100	12/30/1899 06:12:00	31.85	31	51	N	-119.568333	-119	34.1	W	93.3	93.3	60	59.9	1870	NA	NA	RV DAVID STARR JORDAN	31JD	MX	9	82	NA	93   60	3101	4	39.2	NA					NA	NA	NA	NA	32	16	1019	14.1	12.4	NA	NA	NA	NA	14.95	33.405	5.91	102.8	2.3	0.32	0	0	NA	0.18	0.03	NA	NA	NA	NA	14.95	33.431	6.08	104	8.1	0.92	9.2	0.16	NA	0.56	0.4	NA	NA	NA	NA	11.7	33.374	5.12	83.2	1.7	0.32	0	0	NA	0.18	0.03	NA	NA	NA	NA	14.13727273	33.40309091	5.88	100.6636364	2.872727273	0.409090909	1.236363636	0.027272727	NA	0.340909091	0.146363636	NA	NA	NA	NA	11.37	33.452	4.93	79.6	9.7	1.03	11	0.1	NA	0.2	0.24	NA	NA	NA	NA
Miu.1.a.09.S9	MiFish	MiFish_1999_4_80_60_1_1	1999_4_80_60	1999	1	1	Sample	NA	9904_80_60	6/26/19	3	125	low_normal	29194	1999-04-01-C-31JD	199904	2.00E+13	8000600	19-9904JD-MX-103-0703-08000600	080.0 060.0	2	ST	-38.17	4/13/99	36263	103	12/30/1899 07:03:00	34.153333	34	9.2	N	-121.146666	-121	8.8	W	80	80	60	59.9	2159	NA	NA	RV DAVID STARR JORDAN	31JD	MX	54	532	NA	80   60	3101	9904	364.1	NA					NA	NA	NA	NA	35	21	1023.9	11.5	10	NA	NA	NA	NA	10.96	33.822	6.28	100.7	12.3	0.99	10.4	0.21	NA	10.56	1.77	NA	NA	NA	NA	10.96	34.03	6.28	100.7	35.7	2.25	28.6	0.23	NA	10.56	1.77	NA	NA	NA	NA	9.04	33.822	2.06	31.7	12.3	0.99	10.4	0.06	NA	0.09	0.34	NA	NA	NA	NA	9.975555556	33.91188889	4.156666667	65.61111111	25.68888889	1.712222222	20.73333333	0.19	NA	3.36	0.754444444	NA	NA	NA	NA	8.78	34.057	2.01	30.8	38	2.3	29.2	0.04	NA	0.06	0.38	NA	NA	NA	NA
Miu.1.a.10.S10	MiFish	MiFish_1999_4_86.7_50_1_1	1999_4_86.7_50	1999	1	1	Sample	NA	9904_86.7_50	6/26/19	3	125	low_normal	29173	1999-04-01-C-31JD	199904	2.00E+13	8670500	19-9904JD-PR-098-1825-08670500	086.7 050.0	2	ST	-70.98	4/8/99	36258	98	12/30/1899 18:25:00	33.325	33	19.5	N	-119.663333	-119	39.8	W	86.7	86.7	50	50	75	8	NA	RV DAVID STARR JORDAN	31JD	PR	33	322	NA	87   50	3101	9904	175.9	1172.6	12/30/1899 12:01:00	12/30/1899 18:51:00	12/30/1899 12:01:00	12/30/1899 18:51:00	8	28	1	5	12	2	1026.9	12.1	9.9	5	5	8	5	12.21	33.693	5.96	98.1	10.3	0.78	7.4	0.13	NA	3.98	0.47	NA	NA	0.16	NA	12.21	33.883	5.96	98.1	26.7	1.83	22.4	0.18	NA	4.2	0.73	NA	NA	0.16	NA	9.99	33.691	3.21	50.4	10.3	0.78	7.4	0.12	NA	0.22	0.24	NA	NA	0	NA	11.57727273	33.74145455	5.139090909	83.76363636	14.55454545	1.073636364	11.62727273	0.141818182	NA	2.787272727	0.482727273	NA	NA	0.048571429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Miu.1.a.11.S11	MiFish	MiFish_1999_4_93.3_30_1_1	1999_4_93.3_30	1999	1	1	Sample	NA	9904_93.3_30	6/26/19	3	125	low	29143	1999-04-01-C-31JD	199904	2.00E+13	9330300	19-9904JD-MX-092-0219-09330300	093.3 030.0	2	ST	-14.77	4/2/99	36252	92	12/30/1899 02:19:00	32.845	32	50.7	N	-117.53	-117	31.8	W	93.3	93.3	30	30	849	NA	NA	RV DAVID STARR JORDAN	31JD	MX	3	22	NA	93   30	3101	9904	49.4	NA					NA	30	3	7	1	2	1008.9	8.4	7	8	8	7	6	14.19	33.515	6.08	104.2	4.1	0.34	0.2	0.01	NA	0.48	0.12	NA	NA	NA	NA	14.19	33.834	6.08	104.2	20.7	1.63	20.3	0.21	NA	1.18	0.5	NA	NA	NA	NA	10.05	33.515	3.32	52.6	4.1	0.34	0.2	0.01	NA	0.18	0.12	NA	NA	NA	NA	12.405	33.61225	5.019090909	83.79090909	9.990909091	0.843636364	8.063636364	0.067272727	NA	0.59	0.239090909	NA	NA	NA	NA	9.76	33.921	2.78	43.5	27	1.92	24.2	0.01	NA	0.01	0.06	NA	NA	NA	NA
Miu.1.a.12.S12	MiFish	MiFish_1999_4_93.3_60_1_1	1999_4_93.3_60	1999	1	1	Sample	NA	9904_93.3_60	6/26/19	3	125	low_normal	29149	1999-04-01-C-31JD	199904	2.00E+13	9330600	19-9904JD-MX-093-0420-09330600	093.3 060.0	2	ST	-134.08	4/3/99	36253	93	12/30/1899 04:20:00	31.85	31	51	N	-119.568333	-119	34.1	W	93.3	93.3	60	59.9	1915	NA	NA	RV DAVID STARR JORDAN	31JD	MX	9	82	NA	93   60	3101	9904	36.2	NA					NA	NA	NA	NA	32	15	1018.5	12.9	10	NA	NA	NA	NA	13.47	33.305	6.06	102.2	3.5	0.35	0.2	0.03	NA	0.39	0.1	NA	NA	NA	NA	13.49	33.543	6.06	102.2	15	1.28	14.9	0.18	NA	0.6	0.29	NA	NA	NA	NA	11	33.305	4.36	69.9	3.5	0.35	0.2	0.01	NA	0.04	0.08	NA	NA	NA	NA	12.82636364	33.38709091	5.66	94.33636364	6.163636364	0.589090909	3.954545455	0.057272727	NA	0.348181818	0.148181818	NA	NA	NA	NA	10.95	33.55	4.32	69.1	15.3	1.3	15.2	0.01	NA	0.04	0.08	NA	NA	NA	NA
Miu.2.a.09.S109	MiFish	MiFish_1999_4_80_60_1_2	1999_4_80_60	1999	1	2	Sample	NA	9904_80_60	6/26/19	3	125	low_normal	29194	1999-04-01-C-31JD	199904	2.00E+13	8000600	19-9904JD-MX-103-0703-08000600	080.0 060.0	2	ST	-38.17	4/13/99	36263	103	12/30/1899 07:03:00	34.153333	34	9.2	N	-121.146666	-121	8.8	W	80	80	60	59.9	2159	NA	NA	RV DAVID STARR JORDAN	31JD	MX	54	532	NA	80   60	3101	9904	364.1	NA					NA	NA	NA	NA	35	21	1023.9	11.5	10	NA	NA	NA	NA	10.96	33.822	6.28	100.7	12.3	0.99	10.4	0.21	NA	10.56	1.77	NA	NA	NA	NA	10.96	34.03	6.28	100.7	35.7	2.25	28.6	0.23	NA	10.56	1.77	NA	NA	NA	NA	9.04	33.822	2.06	31.7	12.3	0.99	10.4	0.06	NA	0.09	0.34	NA	NA	NA	NA	9.975555556	33.91188889	4.156666667	65.61111111	25.68888889	1.712222222	20.73333333	0.19	NA	3.36	0.754444444	NA	NA	NA	NA	8.78	34.057	2.01	30.8	38	2.3	29.2	0.04	NA	0.06	0.38	NA	NA	NA	NA
Miu.2.a.10.S110	MiFish	MiFish_1999_4_86.7_50_1_2	1999_4_86.7_50	1999	1	2	Sample	NA	9904_86.7_50	6/26/19	3	125	low_normal	29173	1999-04-01-C-31JD	199904	2.00E+13	8670500	19-9904JD-PR-098-1825-08670500	086.7 050.0	2	ST	-70.98	4/8/99	36258	98	12/30/1899 18:25:00	33.325	33	19.5	N	-119.663333	-119	39.8	W	86.7	86.7	50	50	75	8	NA	RV DAVID STARR JORDAN	31JD	PR	33	322	NA	87   50	3101	9904	175.9	1172.6	12/30/1899 12:01:00	12/30/1899 18:51:00	12/30/1899 12:01:00	12/30/1899 18:51:00	8	28	1	5	12	2	1026.9	12.1	9.9	5	5	8	5	12.21	33.693	5.96	98.1	10.3	0.78	7.4	0.13	NA	3.98	0.47	NA	NA	0.16	NA	12.21	33.883	5.96	98.1	26.7	1.83	22.4	0.18	NA	4.2	0.73	NA	NA	0.16	NA	9.99	33.691	3.21	50.4	10.3	0.78	7.4	0.12	NA	0.22	0.24	NA	NA	0	NA	11.57727273	33.74145455	5.139090909	83.76363636	14.55454545	1.073636364	11.62727273	0.141818182	NA	2.787272727	0.482727273	NA	NA	0.048571429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Miu.2.a.11.S111	MiFish	MiFish_1999_4_93.3_30_1_2	1999_4_93.3_30	1999	1	2	Sample	NA	9904_93.3_30	6/26/19	3	125	low	29143	1999-04-01-C-31JD	199904	2.00E+13	9330300	19-9904JD-MX-092-0219-09330300	093.3 030.0	2	ST	-14.77	4/2/99	36252	92	12/30/1899 02:19:00	32.845	32	50.7	N	-117.53	-117	31.8	W	93.3	93.3	30	30	849	NA	NA	RV DAVID STARR JORDAN	31JD	MX	3	22	NA	93   30	3101	9904	49.4	NA					NA	30	3	7	1	2	1008.9	8.4	7	8	8	7	6	14.19	33.515	6.08	104.2	4.1	0.34	0.2	0.01	NA	0.48	0.12	NA	NA	NA	NA	14.19	33.834	6.08	104.2	20.7	1.63	20.3	0.21	NA	1.18	0.5	NA	NA	NA	NA	10.05	33.515	3.32	52.6	4.1	0.34	0.2	0.01	NA	0.18	0.12	NA	NA	NA	NA	12.405	33.61225	5.019090909	83.79090909	9.990909091	0.843636364	8.063636364	0.067272727	NA	0.59	0.239090909	NA	NA	NA	NA	9.76	33.921	2.78	43.5	27	1.92	24.2	0.01	NA	0.01	0.06	NA	NA	NA	NA
Miu.2.a.12.S112	MiFish	MiFish_1999_4_93.3_60_1_2	1999_4_93.3_60	1999	1	2	Sample	NA	9904_93.3_60	6/26/19	3	125	low_normal	29149	1999-04-01-C-31JD	199904	2.00E+13	9330600	19-9904JD-MX-093-0420-09330600	093.3 060.0	2	ST	-134.08	4/3/99	36253	93	12/30/1899 04:20:00	31.85	31	51	N	-119.568333	-119	34.1	W	93.3	93.3	60	59.9	1915	NA	NA	RV DAVID STARR JORDAN	31JD	MX	9	82	NA	93   60	3101	9904	36.2	NA					NA	NA	NA	NA	32	15	1018.5	12.9	10	NA	NA	NA	NA	13.47	33.305	6.06	102.2	3.5	0.35	0.2	0.03	NA	0.39	0.1	NA	NA	NA	NA	13.49	33.543	6.06	102.2	15	1.28	14.9	0.18	NA	0.6	0.29	NA	NA	NA	NA	11	33.305	4.36	69.9	3.5	0.35	0.2	0.01	NA	0.04	0.08	NA	NA	NA	NA	12.82636364	33.38709091	5.66	94.33636364	6.163636364	0.589090909	3.954545455	0.057272727	NA	0.348181818	0.148181818	NA	NA	NA	NA	10.95	33.55	4.32	69.1	15.3	1.3	15.2	0.01	NA	0.04	0.08	NA	NA	NA	NA
Miu.3.a.09.S209	MiFish	MiFish_1999_4_80_60_1_3	1999_4_80_60	1999	1	3	Sample	NA	9904_80_60	6/26/19	3	125	low_normal	29194	1999-04-01-C-31JD	199904	2.00E+13	8000600	19-9904JD-MX-103-0703-08000600	080.0 060.0	2	ST	-38.17	4/13/99	36263	103	12/30/1899 07:03:00	34.153333	34	9.2	N	-121.146666	-121	8.8	W	80	80	60	59.9	2159	NA	NA	RV DAVID STARR JORDAN	31JD	MX	54	532	NA	80   60	3101	9904	364.1	NA					NA	NA	NA	NA	35	21	1023.9	11.5	10	NA	NA	NA	NA	10.96	33.822	6.28	100.7	12.3	0.99	10.4	0.21	NA	10.56	1.77	NA	NA	NA	NA	10.96	34.03	6.28	100.7	35.7	2.25	28.6	0.23	NA	10.56	1.77	NA	NA	NA	NA	9.04	33.822	2.06	31.7	12.3	0.99	10.4	0.06	NA	0.09	0.34	NA	NA	NA	NA	9.975555556	33.91188889	4.156666667	65.61111111	25.68888889	1.712222222	20.73333333	0.19	NA	3.36	0.754444444	NA	NA	NA	NA	8.78	34.057	2.01	30.8	38	2.3	29.2	0.04	NA	0.06	0.38	NA	NA	NA	NA
